node,book,chapter,verse,lang,lex,stem,tense,func,pdp,word_order,pred
275840,Ezekiel,23,9,Hebrew,>HB,piel,ptca,Cmpl,subs,,
275896,Ezekiel,23,12,Hebrew,RKB,qal,ptca,PreC,verb,V,
275916,Ezekiel,23,14,Hebrew,XQH,pual,ptcp,PreC,verb,V,
275922,Ezekiel,23,14,Hebrew,XQQ,qal,ptcp,PreC,verb,V,
276039,Ezekiel,23,22,Hebrew,<WR,hif,ptca,PreC,verb,V,
276041,Ezekiel,23,22,Hebrew,>HB,piel,ptca,Objc,subs,V,
276382,Ezekiel,23,40,Hebrew,BW>,qal,ptca,PreC,verb,V,
276387,Ezekiel,23,40,Hebrew,CLX,qal,ptcp,PreC,verb,V,
276427,Ezekiel,23,42,Hebrew,BW>,hof,ptcp,PreC,verb,VS,
276459,Ezekiel,23,44,Hebrew,ZNH,qal,ptca,Cmpl,adjv,,BW>
276483,Ezekiel,23,45,Hebrew,N>P,qal,ptca,PreC,verb,VS,
276795,Ezekiel,24,14,Hebrew,BW>,qal,ptca,PreC,verb,V,
276825,Ezekiel,24,16,Hebrew,LQX,qal,ptca,PreC,verb,V,
276844,Ezekiel,24,17,Hebrew,MWT,qal,ptca,Objc,subs,,<FH
276902,Ezekiel,24,19,Hebrew,<FH,qal,ptca,PreC,verb,SV,
276921,Ezekiel,24,21,Hebrew,XLL,piel,ptca,PreC,verb,V,
277221,Ezekiel,25,9,Hebrew,PTX,qal,ptca,PreC,verb,V,
277364,Ezekiel,25,16,Hebrew,NVH,qal,ptca,PreC,verb,V,
277508,Ezekiel,26,7,Hebrew,BW>,hif,ptca,PreC,verb,V,
277731,Ezekiel,26,17,Hebrew,JCB,qal,ptca,Subj,subs,S,HJH
277737,Ezekiel,26,17,Hebrew,JCB,qal,ptca,Cmpl,subs,,NTN
277845,Ezekiel,27,3,Hebrew,JCB,qal,ptca,PreC,verb,V,
277849,Ezekiel,27,3,Hebrew,RKL,qal,ptca,Cmpl,subs,,>MR
277869,Ezekiel,27,4,Hebrew,BNH,qal,ptca,Subj,subs,S,KLL
277921,Ezekiel,27,8,Hebrew,JCB,qal,ptca,Subj,subs,SV,HJH
277926,Ezekiel,27,8,Hebrew,CWV,qal,ptca,PreC,subs,SV,HJH
277940,Ezekiel,27,9,Hebrew,XZQ,hif,ptca,PreC,verb,V,
278043,Ezekiel,27,16,Hebrew,SXR,qal,ptca,PreC,verb,SV,
278081,Ezekiel,27,18,Hebrew,SXR,qal,ptca,PreC,verb,SV,
278112,Ezekiel,27,20,Hebrew,RKL,qal,ptca,PreC,verb,SV,
278133,Ezekiel,27,21,Hebrew,SXR,qal,ptca,PreC,verb,V,
278164,Ezekiel,27,24,Hebrew,RKL,qal,ptca,PreC,verb,SV,
278178,Ezekiel,27,24,Hebrew,XBC,qal,ptcp,Cmpl,adjv,SV,
278200,Ezekiel,27,26,Hebrew,CWV,qal,ptca,PreC,verb,V,
278216,Ezekiel,27,27,Hebrew,XZQ,hif,ptca,Subj,subs,S,NPL
278219,Ezekiel,27,27,Hebrew,<RB,qal,ptca,Subj,subs,S,NPL
278252,Ezekiel,27,29,Hebrew,TPF,qal,ptca,Subj,subs,S,JRD
278330,Ezekiel,27,34,Hebrew,CBR,nif,ptca,PreC,verb,V,
278344,Ezekiel,27,35,Hebrew,JCB,qal,ptca,Subj,subs,S,CMM
278355,Ezekiel,27,36,Hebrew,SXR,qal,ptca,Subj,subs,S,CRQ
278415,Ezekiel,28,3,Hebrew,STM,qal,ptcp,Subj,adjv,S,
278459,Ezekiel,28,7,Hebrew,BW>,hif,ptca,PreC,verb,V,
278619,Ezekiel,28,16,Hebrew,SKK,qal,ptca,PreC,verb,V,
278669,Ezekiel,28,19,Hebrew,JD<,qal,ptca,Subj,subs,S,CMM
278753,Ezekiel,28,24,Hebrew,M>R,hif,ptca,PreC,adjv,VV,HJH
278756,Ezekiel,28,24,Hebrew,K>B,hif,ptca,PreC,adjv,VV,HJH
278761,Ezekiel,28,24,Hebrew,CWV=,qal,ptca,PreC,verb,V,
278822,Ezekiel,28,26,Hebrew,CWV=,qal,ptca,PreC,verb,V,
278884,Ezekiel,29,3,Hebrew,RBY,qal,ptca,PreC,verb,V,
278954,Ezekiel,29,6,Hebrew,JCB,qal,ptca,Subj,subs,S,JD<
278994,Ezekiel,29,8,Hebrew,BW>,hif,ptca,PreC,verb,V,
279157,Ezekiel,29,16,Hebrew,ZKR,hif,ptca,PreC,verb,V,
279230,Ezekiel,29,19,Hebrew,NTN,qal,ptca,PreC,verb,V,
279324,Ezekiel,30,4,Hebrew,BW>,qal,ptca,PreC,verb,VS,
279370,Ezekiel,30,6,Hebrew,SMK,qal,ptca,Subj,subs,S,NPL
279397,Ezekiel,30,7,Hebrew,XRB,nif,ptca,PreC,adjv,SV,HJH
279412,Ezekiel,30,8,Hebrew,<ZR,qal,ptca,Subj,subs,S,CBR
279440,Ezekiel,30,9,Hebrew,BW>,qal,ptca,PreC,verb,V,
279461,Ezekiel,30,11,Hebrew,BW>,hof,ptcp,PreC,verb,SV,
279686,Ezekiel,30,22,Hebrew,CBR,nif,ptca,Objc,subs,,CBR
279820,Ezekiel,31,3,Hebrew,YLL==,hif,ptca,PreC,verb,V,
279835,Ezekiel,31,4,Hebrew,HLK,qal,ptca,PreC,verb,V,
280050,Ezekiel,31,14,Hebrew,CTH,qal,ptca,Subj,subs,S,<MD
280124,Ezekiel,31,16,Hebrew,CTH,qal,ptca,Subj,subs,S,NXM
280439,Ezekiel,32,15,Hebrew,CMM,nif,ptca,PreC,verb,VS,
280447,Ezekiel,32,15,Hebrew,JCB,qal,ptca,PreC,verb,V,
280556,Ezekiel,32,22,Hebrew,NPL,qal,ptca,PreC,verb,V,
280573,Ezekiel,32,23,Hebrew,NPL,qal,ptca,PreC,verb,V,
280593,Ezekiel,32,24,Hebrew,NPL,qal,ptca,PreC,verb,V,
280645,Ezekiel,32,25,Hebrew,NTN,nif,ptca,PreC,verb,V,
280669,Ezekiel,32,27,Hebrew,NPL,qal,ptca,PreC,verb,V,
280742,Ezekiel,32,30,Hebrew,BWC,qal,ptca,PreC,verb,V,
280829,Ezekiel,33,2,Hebrew,YPH,qal,ptca,Cmpl,subs,,NTN
280835,Ezekiel,33,3,Hebrew,BW>,qal,ptca,PreC,verb,V,
280852,Ezekiel,33,4,Hebrew,CM<,qal,ptca,Subj,subs,S,CM<
280882,Ezekiel,33,5,Hebrew,ZHR,nif,ptca,PreC,verb,SV,
280893,Ezekiel,33,6,Hebrew,BW>,qal,ptca,PreC,verb,V,
280921,Ezekiel,33,6,Hebrew,YPH,qal,ptca,Cmpl,subs,,DRC
280927,Ezekiel,33,7,Hebrew,YPH,qal,ptca,Objc,subs,,
281010,Ezekiel,33,10,Hebrew,MQQ,nif,ptca,PreC,verb,SV,
281276,Ezekiel,33,24,Hebrew,JCB,qal,ptca,Subj,subs,SV,
281284,Ezekiel,33,24,Hebrew,>MR,qal,ptca,PreC,verb,SV,
281430,Ezekiel,33,30,Hebrew,DBR,nif,ptca,PreC,verb,V,
281458,Ezekiel,33,30,Hebrew,JY>,qal,ptca,PreC,verb,V,
281486,Ezekiel,33,31,Hebrew,<FH,qal,ptca,PreC,verb,SV,
281490,Ezekiel,33,31,Hebrew,HLK,qal,ptca,PreC,verb,SV,
281500,Ezekiel,33,32,Hebrew,JVB,hif,ptca,PreC,verb,V,
281507,Ezekiel,33,32,Hebrew,<FH,qal,ptca,PreC,verb,V,
281514,Ezekiel,33,33,Hebrew,BW>,qal,ptca,PreC,verb,V,
281533,Ezekiel,34,2,Hebrew,R<H,qal,ptca,Cmpl,subs,,NB>
281551,Ezekiel,34,2,Hebrew,R<H,qal,ptca,PreC,verb,V,HJH
281559,Ezekiel,34,2,Hebrew,R<H,qal,ptca,Subj,subs,S,R<H
281578,Ezekiel,34,4,Hebrew,XLH,nif,ptca,Objc,subs,,XZQ
281584,Ezekiel,34,4,Hebrew,XLH,qal,ptca,Objc,subs,,RP>
281590,Ezekiel,34,4,Hebrew,CBR,nif,ptca,Cmpl,subs,,XBC
281596,Ezekiel,34,4,Hebrew,NDX,nif,ptca,Objc,subs,,CWB
281602,Ezekiel,34,4,Hebrew,>BD,qal,ptca,Objc,subs,,BQC
281639,Ezekiel,34,6,Hebrew,RWM,qal,ptca,Cmpl,adjv,S,CGH
281688,Ezekiel,34,8,Hebrew,R<H,qal,ptca,Subj,subs,S,DRC
281694,Ezekiel,34,8,Hebrew,R<H,qal,ptca,Subj,subs,S,R<H
281731,Ezekiel,34,10,Hebrew,R<H,qal,ptca,Subj,subs,S,R<H
281759,Ezekiel,34,12,Hebrew,R<H,qal,ptca,PreC,verb,V,
281767,Ezekiel,34,12,Hebrew,PRC,nif,ptca,Cmpl,adjv,,
281850,Ezekiel,34,16,Hebrew,>BD,qal,ptca,Objc,subs,,BQC
281855,Ezekiel,34,16,Hebrew,NDX,nif,ptca,Objc,subs,,CWB
281860,Ezekiel,34,16,Hebrew,CBR,nif,ptca,Cmpl,subs,,XBC
281865,Ezekiel,34,16,Hebrew,XLH,qal,ptca,Objc,subs,,XZQ
281887,Ezekiel,34,17,Hebrew,CPV,qal,ptca,PreC,verb,V,
281920,Ezekiel,34,18,Hebrew,JTR,nif,ptca,Objc,subs,,RPF
281963,Ezekiel,34,21,Hebrew,XLH,nif,ptca,Objc,subs,,NGX
281990,Ezekiel,34,23,Hebrew,R<H,qal,ptca,Objc,subs,,QWM
282006,Ezekiel,34,23,Hebrew,R<H,qal,ptca,PreC,subs,SV,HJH
282096,Ezekiel,34,27,Hebrew,<BD,qal,ptca,PreC,verb,V,
282129,Ezekiel,34,29,Hebrew,>SP,qal,ptcp,Subj,subs,S,HJH
282269,Ezekiel,35,7,Hebrew,<BR,qal,ptca,Objc,subs,,KRT
282271,Ezekiel,35,7,Hebrew,CWB,qal,ptca,Objc,subs,,KRT
282433,Ezekiel,36,2,Hebrew,>JB,qal,ptca,Subj,subs,S,>MR
282505,Ezekiel,36,4,Hebrew,CMM,qal,ptca,PreC,verb,V,
282511,Ezekiel,36,4,Hebrew,<ZB,nif,ptca,PreC,verb,V,
282710,Ezekiel,36,13,Hebrew,>MR,qal,ptca,PreC,verb,V,
282716,Ezekiel,36,13,Hebrew,CKL,piel,ptca,PreC,subs,V,HJH
282765,Ezekiel,36,17,Hebrew,JCB,qal,ptca,PreC,verb,V,
282867,Ezekiel,36,22,Hebrew,<FH,qal,ptca,PreC,verb,SV,
282890,Ezekiel,36,23,Hebrew,XLL,pual,ptcp,PreC,verb,V,
283071,Ezekiel,36,32,Hebrew,<FH,qal,ptca,PreC,verb,SV,
283108,Ezekiel,36,34,Hebrew,CMM,nif,ptca,Subj,adjv,S,<BD
283125,Ezekiel,36,35,Hebrew,CMM,nif,ptca,PreC,verb,V,
283137,Ezekiel,36,35,Hebrew,CMM,nif,ptca,Subj,adjv,S,JCB
283140,Ezekiel,36,35,Hebrew,HRS,nif,ptca,Subj,adjv,S,JCB
283155,Ezekiel,36,36,Hebrew,HRS,nif,ptca,PreC,verb,V,
283158,Ezekiel,36,36,Hebrew,CMM,nif,ptca,PreC,verb,V,
283222,Ezekiel,37,1,Hebrew,ML>,qal,ptca,PreC,verb,SV,
283288,Ezekiel,37,5,Hebrew,BW>,hif,ptca,PreC,verb,SV,
283384,Ezekiel,37,9,Hebrew,HRG,qal,ptcp,Cmpl,subs,,NPX
283423,Ezekiel,37,11,Hebrew,>MR,qal,ptca,PreC,verb,V,
283442,Ezekiel,37,12,Hebrew,PTX,qal,ptca,PreC,verb,SV,
283575,Ezekiel,37,19,Hebrew,LQX,qal,ptca,PreC,verb,SV,
283624,Ezekiel,37,21,Hebrew,LQX,qal,ptca,PreC,verb,SV,
283722,Ezekiel,37,24,Hebrew,R<H,qal,ptca,Subj,subs,S,HJH
283814,Ezekiel,37,28,Hebrew,QDC,piel,ptca,PreC,verb,SV,
283923,Ezekiel,38,7,Hebrew,QHL,nif,ptca,PreC,verb,V,
283941,Ezekiel,38,8,Hebrew,CWB,piel,ptca,PreC,verb,V,
283944,Ezekiel,38,8,Hebrew,QBY,pual,ptcp,PreC,verb,V,
284015,Ezekiel,38,11,Hebrew,CQV,qal,ptca,Cmpl,subs,,BW>
284016,Ezekiel,38,11,Hebrew,JCB,qal,ptca,Cmpl,subs,,BW>
284020,Ezekiel,38,11,Hebrew,JCB,qal,ptca,PreC,verb,SV,
284042,Ezekiel,38,12,Hebrew,JCB,nif,ptca,Cmpl,adjv,,CWB
284046,Ezekiel,38,12,Hebrew,>SP,pual,ptcp,PreC,verb,V,
284049,Ezekiel,38,12,Hebrew,<FH,qal,ptca,PreC,verb,V,
284062,Ezekiel,38,13,Hebrew,SXR,qal,ptca,Subj,subs,S,>MR
284074,Ezekiel,38,13,Hebrew,BW>,qal,ptca,PreC,verb,SV,
284191,Ezekiel,38,17,Hebrew,NB>,nif,ptca,PreC,verb,V,
284263,Ezekiel,38,20,Hebrew,RMF,qal,ptca,PreC,verb,V,
284316,Ezekiel,38,22,Hebrew,CVP,qal,ptca,Objc,adjv,,MVR
284438,Ezekiel,39,6,Hebrew,JCB,qal,ptca,Cmpl,subs,,CLX
284475,Ezekiel,39,8,Hebrew,BW>,qal,ptca,PreC,verb,V,
284488,Ezekiel,39,9,Hebrew,JCB,qal,ptca,Subj,subs,S,JY>
284541,Ezekiel,39,10,Hebrew,CLL,qal,ptca,Objc,subs,,CLL
284545,Ezekiel,39,10,Hebrew,BZZ,qal,ptca,Objc,subs,,BZZ
284566,Ezekiel,39,11,Hebrew,<BR,qal,ptca,Objc,subs,,NTN
284571,Ezekiel,39,11,Hebrew,XSM,qal,ptca,PreC,verb,VS,
284575,Ezekiel,39,11,Hebrew,<BR,qal,ptca,Objc,subs,VS,
284621,Ezekiel,39,14,Hebrew,<BR,qal,ptca,PreC,verb,V,
284625,Ezekiel,39,14,Hebrew,QBR,piel,ptca,PreC,verb,V,
284628,Ezekiel,39,14,Hebrew,<BR,qal,ptca,Objc,subs,V,
284631,Ezekiel,39,14,Hebrew,JTR,nif,ptca,Objc,subs,V,
284646,Ezekiel,39,15,Hebrew,<BR,qal,ptca,Subj,subs,S,<BR
284662,Ezekiel,39,15,Hebrew,QBR,piel,ptca,Subj,subs,S,QBR
284705,Ezekiel,39,17,Hebrew,ZBX,qal,ptca,PreC,verb,SV,
284893,Ezekiel,39,27,Hebrew,>JB,qal,ptca,Cmpl,subs,,QBY
285022,Ezekiel,40,3,Hebrew,<MD,qal,ptca,PreC,verb,SV,
285047,Ezekiel,40,4,Hebrew,R>H,hif,ptca,PreC,verb,SV,
285059,Ezekiel,40,4,Hebrew,R>H,qal,ptca,PreC,verb,SV,
285353,Ezekiel,40,17,Hebrew,<FH,qal,ptcp,PreC,verb,SV,
285912,Ezekiel,40,43,Hebrew,KWN,hof,ptcp,PreC,verb,SV,
286227,Ezekiel,41,6,Hebrew,>XZ,qal,ptcp,PreC,adjv,V,HJH
286231,Ezekiel,41,6,Hebrew,>XZ,qal,ptcp,PreC,adjv,V,HJH
286310,Ezekiel,41,9,Hebrew,NWX,hof,ptcp,PreC,verb,V,
286476,Ezekiel,41,16,Hebrew,KSH,pual,ptcp,PreC,verb,SV,
286508,Ezekiel,41,18,Hebrew,<FH,qal,ptcp,PreC,verb,VS,
286540,Ezekiel,41,19,Hebrew,<FH,qal,ptcp,PreC,verb,V,
286560,Ezekiel,41,20,Hebrew,<FH,qal,ptcp,PreC,verb,SV,
286623,Ezekiel,41,24,Hebrew,SBB,hof,ptcp,PreC,verb,SV,
286636,Ezekiel,41,25,Hebrew,<FH,qal,ptcp,PreC,verb,VS,
286647,Ezekiel,41,25,Hebrew,<FH,qal,ptcp,PreC,verb,V,
286790,Ezekiel,42,6,Hebrew,CLC,pual,ptcp,PreC,verb,VS,
287131,Ezekiel,43,1,Hebrew,PNH,qal,ptca,PreC,verb,V,
287232,Ezekiel,43,6,Hebrew,<MD,qal,ptca,PreC,verb,SV,HJH
287491,Ezekiel,43,16,Hebrew,RB<,qal,ptcp,PreC,verb,V,
287746,Ezekiel,44,1,Hebrew,PNH,qal,ptca,PreC,verb,V,
287750,Ezekiel,44,1,Hebrew,SGR,qal,ptcp,PreC,verb,SV,
287759,Ezekiel,44,2,Hebrew,SGR,qal,ptcp,PreC,adjv,SV,HJH
287776,Ezekiel,44,2,Hebrew,SGR,qal,ptcp,PreC,verb,V,HJH
287844,Ezekiel,44,5,Hebrew,DBR,piel,ptca,PreC,verb,SV,
287924,Ezekiel,44,8,Hebrew,CMR,qal,ptca,Cmpl,subs,,FJM
287978,Ezekiel,44,11,Hebrew,CRT,piel,ptca,PreC,subs,V,HJH
287985,Ezekiel,44,11,Hebrew,CRT,piel,ptca,PreC,verb,V,
288061,Ezekiel,44,14,Hebrew,CMR,qal,ptca,Objc,subs,,NTN
288190,Ezekiel,44,19,Hebrew,CRT,piel,ptca,PreC,verb,SV,
288239,Ezekiel,44,22,Hebrew,GRC,qal,ptcp,Objc,subs,,LQX
288301,Ezekiel,44,25,Hebrew,MWT,qal,ptca,Cmpl,subs,,BW>
288479,Ezekiel,45,2,Hebrew,RB<,pual,ptcp,PreC,verb,V,
288518,Ezekiel,45,4,Hebrew,CRT,piel,ptca,PreC,subs,V,HJH
288554,Ezekiel,45,5,Hebrew,CRT,piel,ptca,PreC,subs,V,HJH
289076,Ezekiel,46,1,Hebrew,PNH,qal,ptca,PreC,verb,V,
289079,Ezekiel,46,1,Hebrew,SGR,qal,ptcp,PreC,adjv,SV,HJH
289264,Ezekiel,46,9,Hebrew,BW>,qal,ptca,PreC,verb,V,
289276,Ezekiel,46,9,Hebrew,BW>,qal,ptca,PreC,verb,V,
289358,Ezekiel,46,12,Hebrew,PNH,qal,ptca,PreC,verb,V,
289546,Ezekiel,46,19,Hebrew,PNH,qal,ptca,PreC,verb,V,
289644,Ezekiel,46,23,Hebrew,<FH,qal,ptcp,PreC,verb,SV,
289660,Ezekiel,46,24,Hebrew,CRT,piel,ptca,Subj,subs,S,BCL
289676,Ezekiel,47,1,Hebrew,JY>,qal,ptca,PreC,verb,SV,
289691,Ezekiel,47,1,Hebrew,JRD,qal,ptca,PreC,verb,SV,
289720,Ezekiel,47,2,Hebrew,PNH,qal,ptca,PreC,verb,V,
289725,Ezekiel,47,2,Hebrew,PKH,piel,ptca,PreC,verb,SV,
289826,Ezekiel,47,8,Hebrew,JY>,qal,ptca,PreC,verb,SV,
289953,Ezekiel,47,12,Hebrew,JY>,qal,ptca,PreC,verb,SV,
290155,Ezekiel,47,22,Hebrew,GWR,qal,ptca,PreC,verb,V,
290476,Ezekiel,48,15,Hebrew,JTR,nif,ptca,PreC,verb,V,
290564,Ezekiel,48,18,Hebrew,JTR,nif,ptca,PreC,verb,V,
290593,Ezekiel,48,18,Hebrew,<BD,qal,ptca,Cmpl,subs,S,HJH
290598,Ezekiel,48,19,Hebrew,<BD,qal,ptca,PreC,verb,V,
290630,Ezekiel,48,21,Hebrew,JTR,nif,ptca,PreC,verb,V,
291212,Hosea,2,7,Hebrew,HRH,qal,ptca,Subj,subs,S,JBC
291217,Hosea,2,7,Hebrew,>HB,piel,ptca,Cmpl,subs,,HLK
291218,Hosea,2,7,Hebrew,NTN,qal,ptca,Cmpl,subs,,HLK
291230,Hosea,2,8,Hebrew,FWK,qal,ptca,PreC,verb,V,
291247,Hosea,2,9,Hebrew,>HB,piel,ptca,Objc,subs,,RDP
291356,Hosea,2,14,Hebrew,>HB,piel,ptca,Subj,subs,S,NTN
291384,Hosea,2,15,Hebrew,>HB,piel,ptca,Cmpl,subs,,HLK
291595,Hosea,3,1,Hebrew,N>P,piel,ptca,PreC,verb,V,
291604,Hosea,3,1,Hebrew,PNH,qal,ptca,PreC,verb,SV,
291738,Hosea,4,3,Hebrew,JCB,qal,ptca,PreC,verb,V,
291918,Hosea,4,14,Hebrew,ZNH,qal,ptca,Cmpl,subs,S,PRD
291931,Hosea,4,15,Hebrew,ZNH,qal,ptca,PreC,verb,VS,
291965,Hosea,4,17,Hebrew,XBR,qal,ptcp,PreC,verb,VS,
292011,Hosea,5,1,Hebrew,PRF,qal,ptcp,PreC,verb,V,
292122,Hosea,5,9,Hebrew,>MN,nif,ptca,PreC,verb,V,
292135,Hosea,5,11,Hebrew,<CQ,qal,ptcp,PreC,verb,VS,
292137,Hosea,5,11,Hebrew,RYY,qal,ptcp,PreC,verb,V,
292211,Hosea,5,14,Hebrew,NYL,hif,ptca,PreC,verb,V,
292262,Hosea,6,3,Hebrew,KWN,nif,ptca,PreC,verb,VS,
292291,Hosea,6,4,Hebrew,CKM,hif,ptca,PreC,verb,V,
292292,Hosea,6,4,Hebrew,HLK,qal,ptca,PreC,verb,V,
292412,Hosea,7,4,Hebrew,N>P,piel,ptca,PreC,verb,SV,
292415,Hosea,7,4,Hebrew,B<R,qal,ptca,PreC,verb,V,
292419,Hosea,7,4,Hebrew,<WR,hif,ptca,PreC,verb,V,
292435,Hosea,7,5,Hebrew,LJY,piel,ptca,Cmpl,subs,,MCK
292451,Hosea,7,6,Hebrew,B<R,qal,ptca,PreC,verb,SV,
292463,Hosea,7,7,Hebrew,CPV,qal,ptca,Objc,subs,,>KL
292468,Hosea,7,7,Hebrew,QR>,qal,ptca,PreC,verb,V,
292481,Hosea,7,8,Hebrew,HPK,qal,ptcp,PreC,verb,V,
292631,Hosea,8,3,Hebrew,>JB,qal,ptca,Subj,subs,S,
292711,Hosea,8,9,Hebrew,BDD,qal,ptca,PreC,verb,V,
292771,Hosea,8,14,Hebrew,<FH,qal,ptca,Objc,subs,S,CKX
292845,Hosea,9,4,Hebrew,>KL,qal,ptca,Subj,subs,S,VM>
292905,Hosea,9,8,Hebrew,YPH,qal,ptca,PreC,verb,V,
292993,Hosea,9,13,Hebrew,CTL,qal,ptcp,PreC,verb,V,
293001,Hosea,9,13,Hebrew,HRG,qal,ptca,Cmpl,subs,,JY>
293011,Hosea,9,14,Hebrew,CKL,hif,ptca,Objc,adjv,,NTN
293014,Hosea,9,14,Hebrew,YMQ,qal,ptca,Objc,adjv,,NTN
293034,Hosea,9,15,Hebrew,SRR,qal,ptca,PreC,verb,SV,
293057,Hosea,9,17,Hebrew,NDD,qal,ptca,PreC,verb,V,HJH
293158,Hosea,10,7,Hebrew,DMH=,nif,ptca,PreC,verb,VS,
293224,Hosea,10,11,Hebrew,>HB,qal,ptca,PreC,verb,V,
293397,Hosea,11,7,Hebrew,TL>,qal,ptcp,PreC,verb,SV,
293491,Hosea,12,1,Hebrew,RWD,qal,ptca,PreC,verb,SV,
293497,Hosea,12,1,Hebrew,>MN,nif,ptca,PreC,verb,V,
293499,Hosea,12,2,Hebrew,R<H,qal,ptca,PreC,verb,SV,
293502,Hosea,12,2,Hebrew,RDP,qal,ptca,PreC,verb,V,
293731,Hosea,13,2,Hebrew,>MR,qal,ptca,PreC,verb,SV,
293732,Hosea,13,2,Hebrew,ZBX,qal,ptca,Subj,subs,S,NCQ
293745,Hosea,13,3,Hebrew,CKM,hif,ptca,PreC,verb,V,
293746,Hosea,13,3,Hebrew,HLK,qal,ptca,PreC,verb,V,
293851,Hosea,13,12,Hebrew,YRR,qal,ptcp,PreC,verb,VS,
293854,Hosea,13,12,Hebrew,YPN,qal,ptcp,PreC,verb,VS,
293857,Hosea,13,13,Hebrew,JLD,qal,ptca,Subj,subs,S,BW>
293899,Hosea,13,15,Hebrew,<LH,qal,ptca,PreC,verb,SV,
294013,Hosea,14,8,Hebrew,JCB,qal,ptca,PreC,verb,V,
294062,Hosea,14,10,Hebrew,PC<,qal,ptca,Subj,subs,S,KCL
294189,Joel,1,9,Hebrew,CRT,piel,ptca,Subj,subs,S,>BL
294268,Joel,1,14,Hebrew,JCB,qal,ptca,Objc,subs,,>SP
294371,Joel,2,1,Hebrew,JCB,qal,ptca,Subj,subs,S,RGZ
294375,Joel,2,1,Hebrew,BW>,qal,ptca,PreC,verb,VS,
294390,Joel,2,2,Hebrew,PRF,qal,ptcp,PreC,verb,V,
294459,Joel,2,5,Hebrew,>KL,qal,ptca,PreC,verb,V,
294464,Joel,2,5,Hebrew,<RK,qal,ptcp,PreC,verb,V,
294606,Joel,2,13,Hebrew,NXM,nif,ptca,PreC,verb,V,
294611,Joel,2,14,Hebrew,JD<,qal,ptca,PreC,verb,SV,
294642,Joel,2,16,Hebrew,JNQ,qal,ptca,Objc,subs,,>SP
294662,Joel,2,17,Hebrew,CRT,piel,ptca,Subj,subs,S,BKH
294704,Joel,2,19,Hebrew,CLX,qal,ptca,PreC,verb,V,
294971,Joel,3,4,Hebrew,JR>,nif,ptca,Subj,adjv,S,BW>
295000,Joel,3,5,Hebrew,QR>,qal,ptca,PreC,verb,SV,
295061,Joel,4,3,Hebrew,ZNH,qal,ptca,Cmpl,subs,,NTN
295086,Joel,4,4,Hebrew,CLM,piel,ptca,PreC,verb,SV,
295090,Joel,4,4,Hebrew,GML,qal,ptca,PreC,verb,VS,
295293,Joel,4,17,Hebrew,CKN,qal,ptca,PreC,verb,V,
295380,Joel,4,21,Hebrew,CKN,qal,ptca,PreC,verb,SV,
295429,Amos,1,2,Hebrew,R<H,qal,ptca,Subj,subs,S,>BL=
295472,Amos,1,5,Hebrew,JCB,qal,ptca,Objc,subs,,KRT
295518,Amos,1,8,Hebrew,JCB,qal,ptca,Objc,subs,,KRT
295704,Amos,2,3,Hebrew,CPV,qal,ptca,Objc,subs,,KRT
295775,Amos,2,7,Hebrew,C>P,qal,ptca,PreC,verb,V,
295802,Amos,2,8,Hebrew,XBL,qal,ptcp,Cmpl,adjv,,NVH
295898,Amos,2,13,Hebrew,<WQ,hif,ptca,PreC,verb,SV,
295925,Amos,2,15,Hebrew,TPF,qal,ptca,Subj,subs,S,<MD
295937,Amos,2,15,Hebrew,RKB,qal,ptca,Subj,subs,S,MLV
296121,Amos,3,10,Hebrew,>YR,qal,ptca,PreC,verb,V,
296166,Amos,3,12,Hebrew,JCB,qal,ptca,PreC,verb,V,
296243,Amos,4,1,Hebrew,<CQ,qal,ptca,PreC,verb,V,
296246,Amos,4,1,Hebrew,RYY,qal,ptca,PreC,verb,V,
296249,Amos,4,1,Hebrew,>MR,qal,ptca,PreC,verb,V,
296263,Amos,4,2,Hebrew,BW>,qal,ptca,PreC,verb,SV,
296467,Amos,4,11,Hebrew,NYL,hof,ptcp,PreC,verb,V,
296496,Amos,4,13,Hebrew,BR>,qal,ptca,PreC,verb,V,
296499,Amos,4,13,Hebrew,NGD,hif,ptca,PreC,verb,V,
296504,Amos,4,13,Hebrew,<FH,qal,ptca,PreC,verb,V,
296508,Amos,4,13,Hebrew,DRK,qal,ptca,PreC,verb,V,
296524,Amos,5,1,Hebrew,NF>,qal,ptca,PreC,verb,SV,
296548,Amos,5,3,Hebrew,JY>,qal,ptca,PreC,verb,V,
296554,Amos,5,3,Hebrew,JY>,qal,ptca,PreC,verb,V,
296611,Amos,5,6,Hebrew,KBH,piel,ptca,PreC,verb,V,
296630,Amos,5,8,Hebrew,HPK,qal,ptca,PreC,verb,V,
296640,Amos,5,8,Hebrew,QR>,qal,ptca,PreC,verb,V,
296654,Amos,5,9,Hebrew,BLG,hif,ptca,PreC,verb,V,
296667,Amos,5,10,Hebrew,JKX,hif,ptca,PreC,verb,V,
296669,Amos,5,10,Hebrew,DBR,qal,ptca,PreC,verb,V,
296716,Amos,5,13,Hebrew,FKL,hif,ptca,Subj,subs,S,DMM
296986,Amos,6,3,Hebrew,NDH,piel,ptca,PreC,verb,V,
296995,Amos,6,4,Hebrew,CKB,qal,ptca,PreC,verb,V,
297004,Amos,6,4,Hebrew,>KL,qal,ptca,PreC,verb,V,
297014,Amos,6,5,Hebrew,PRV,qal,ptca,PreC,verb,V,
